#  im_file        filter  tile  dither  sky_level   FWHM
# Tile 1
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t2_d8_i.fits    i    2    8     4932.6    600.0       4.56
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t2_d9_i.fits    i    2    9     4982.0    600.0       4.96
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t2_d10_i.fits   i    2    10    3346.1    600.0       5.50
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t2_d11_i.fits   i    2    11    3290.8    600.0       5.68
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t2_d12_i.fits   i    2    12    3384.1    600.0       6.17
/Volumes/RAID/Magellanic_stream/DECam/20140809/pipeline/images/ms_t2_d1_z.fits    z    2    1     9373.6    300.0       3.60
/Volumes/RAID/Magellanic_stream/DECam/20140809/pipeline/images/ms_t2_d2_z.fits    z    2    2     9370.2    300.0       3.36
/Volumes/RAID/Magellanic_stream/DECam/20140809/pipeline/images/ms_t2_d3_z.fits    z    2    3     8988.6    300.0       3.64
/Volumes/RAID/Magellanic_stream/DECam/20140809/pipeline/images/ms_t2_d4_z.fits    z    2    4     8581.6    300.0       3.84
/Volumes/RAID/Magellanic_stream/DECam/20140809/pipeline/images/ms_t2_d5_z.fits    z    2    5     8854.0    300.0       3.50
/Volumes/RAID/Magellanic_stream/DECam/20140809/pipeline/images/ms_t2_d6_z.fits    z    2    6     8586.5    300.0       3.39
/Volumes/RAID/Magellanic_stream/DECam/20140809/pipeline/images/ms_t2_d7_z.fits    z    2    7     8637.9    300.0       3.32
/Volumes/RAID/Magellanic_stream/DECam/20140809/pipeline/images/ms_t2_d8_z.fits    z    2    8     8486.8    300.0       3.15
/Volumes/RAID/Magellanic_stream/DECam/20140809/pipeline/images/ms_t2_d9_z.fits    z    2    9     8389.0    300.0       3.63
/Volumes/RAID/Magellanic_stream/DECam/20140809/pipeline/images/ms_t2_d10_z.fits   z    2    10    8511.2    300.0       3.28
