#  im_file        filter  tile  dither  sky_level   FWHM
/Volumes/RAID/Magellanic_stream/DECam/20141017/pipeline/images/ms_t7_d1_g.fits    g    7    1    563.9    4.7
/Volumes/RAID/Magellanic_stream/DECam/20141017/pipeline/images/ms_t9_d1_g.fits    g    9    1    557.7    4.7
